TITLE = "PIV Result  968 "
VARIABLES = "X (mm)""Y (mm)""Z (mm)""U (m/s)""V (m/s)""W (m/s)""Speed (m/s)""Vorticity""U-std""V-std""W-std""Speed-std""Vorticity-std""Flag"
ZONE T="ZONE 968 "
I= 128 , J= 128 , K= 1 , F=POINT
DT=(DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE DOUBLE)
55.402668	1.497369	0.000000	-11.255950	5.534046	0.000000	12.542810	-3132.267396	29.123851	12.655631	0.000000	31.754743	8031.859981	2
56.900038	1.497369	0.000000	-10.082163	3.651270	0.000000	10.722956	-1503.301636	29.761006	9.794660	0.000000	31.331340	5760.432292	2
58.397407	1.497369	0.000000	-4.881577	3.845898	0.000000	6.214558	-1390.594878	25.096782	9.180970	0.000000	26.723374	5249.203912	2
59.894776	1.497369	0.000000	-5.063003	2.788816	0.000000	5.780268	-1907.683245	20.878236	8.323006	0.000000	22.476057	5485.916063	1
61.392146	1.497369	0.000000	-2.472271	1.966666	0.000000	3.159098	-1510.565091	8.484418	5.255644	0.000000	9.980338	3806.298720	1
62.889515	1.497369	0.000000	-0.751920	1.280612	0.000000	1.485043	-693.257350	7.042914	4.989502	0.000000	8.631209	3071.162852	1
64.386885	1.497369	0.000000	0.358331	0.335401	0.000000	0.490810	-85.199424	4.599189	2.173797	0.000000	5.087035	2292.590842	2
65.884254	1.497369	0.000000	-0.062347	-0.122916	0.000000	0.137824	23.235938	1.458368	0.505850	0.000000	1.543607	1153.774067	1
67.381623	1.497369	0.000000	-0.625205	-0.533104	0.000000	0.821633	-339.506708	0.602684	0.663784	0.000000	0.896570	382.428232	1
68.878993	1.497369	0.000000	-1.216083	-1.413025	0.000000	1.864269	-541.211274	0.575940	0.622742	0.000000	0.848242	284.274873	1
70.376362	1.497369	0.000000	-1.256761	-2.399304	0.000000	2.708525	-19.900213	0.486766	0.599588	0.000000	0.772300	291.638145	2
71.873732	1.497369	0.000000	-0.914023	-1.260293	0.000000	1.556848	279.162182	0.464011	0.410234	0.000000	0.619353	299.984783	2
73.371101	1.497369	0.000000	-0.258154	-0.296925	0.000000	0.393456	-109.549823	0.446500	0.433208	0.000000	0.622119	236.881735	1
74.868470	1.497369	0.000000	-0.562883	-0.550962	0.000000	0.787652	-261.073200	0.305932	0.276338	0.000000	0.412258	185.495909	1
76.365840	1.497369	0.000000	-0.269314	-0.349543	0.000000	0.441260	-114.532367	0.228328	0.230373	0.000000	0.324354	121.468993	1
77.863209	1.497369	0.000000	0.106253	-0.175683	0.000000	0.205315	-101.779402	0.181784	0.170868	0.000000	0.249482	120.604417	1
79.360579	1.497369	0.000000	-0.130233	-0.204718	0.000000	0.242632	-145.098381	0.147192	0.113374	0.000000	0.185794	169.408872	1
80.857948	1.497369	0.000000	-0.052534	-0.100400	0.000000	0.113314	-44.473957	0.380792	0.081925	0.000000	0.389505	174.419704	1
82.355317	1.497369	0.000000	-0.047961	-0.090682	0.000000	0.102584	10.862041	0.322063	0.074127	0.000000	0.330484	165.155884	1
83.852687	1.497369	0.000000	-0.075388	-0.157907	0.000000	0.174980	37.454394	0.299804	0.091841	0.000000	0.313556	200.739819	1
85.350056	1.497369	0.000000	-0.240237	-0.163712	0.000000	0.290716	355.140197	1.254269	0.139547	0.000000	1.262008	380.941411	1
86.847426	1.497369	0.000000	-0.398456	-0.126593	0.000000	0.418082	1165.223750	1.265388	0.176349	0.000000	1.277617	701.289056	2
88.344795	1.497369	0.000000	-1.906256	0.038846	0.000000	1.906651	1757.720474	1.957834	0.183525	0.000000	1.966417	918.645067	2
89.842165	1.497369	0.000000	-2.479743	0.050931	0.000000	2.480266	1523.187892	2.148836	0.188741	0.000000	2.157109	915.215005	2
91.339534	1.497369	0.000000	-1.771362	-0.059707	0.000000	1.772368	1068.079050	1.468430	0.190146	0.000000	1.480690	640.309515	2
92.836903	1.497369	0.000000	-1.062607	-0.105725	0.000000	1.067854	925.955738	1.384532	0.132260	0.000000	1.390835	620.092961	2
94.334273	1.497369	0.000000	-1.055279	-0.094674	0.000000	1.059517	1246.665805	2.072576	0.094610	0.000000	2.074734	858.859682	1
95.831642	1.497369	0.000000	-1.508656	-0.108299	0.000000	1.512538	1577.634633	2.112399	0.075690	0.000000	2.113754	1144.599434	1
97.329012	1.497369	0.000000	-3.249757	-0.122398	0.000000	3.252061	1302.780371	3.002623	0.074486	0.000000	3.003546	1032.224126	1
98.826381	1.497369	0.000000	-3.622408	-0.058142	0.000000	3.622874	861.917667	3.036332	0.068540	0.000000	3.037105	802.658959	1
100.323750	1.497369	0.000000	-4.002955	-0.009497	0.000000	4.002966	668.935476	3.449295	0.073251	0.000000	3.450073	894.304722	2
101.821120	1.497369	0.000000	-3.832035	-0.013591	0.000000	3.832059	538.229559	3.202664	0.074187	0.000000	3.203523	844.023008	2
103.318489	1.497369	0.000000	-3.012085	-0.005397	0.000000	3.012090	407.840523	2.921270	0.086083	0.000000	2.922538	679.777549	2
104.815859	1.497369	0.000000	-1.654884	-0.126476	0.000000	1.659710	410.971830	2.071682	0.020499	0.000000	2.071783	555.952436	1
106.313228	1.497369	0.000000	-1.201371	-0.126826	0.000000	1.208047	426.379135	1.696675	0.020749	0.000000	1.696802	672.941741	1
107.810597	1.497369	0.000000	-1.438008	-0.020552	0.000000	1.438155	380.534968	1.856535	0.075371	0.000000	1.858064	790.916197	2
109.307967	1.497369	0.000000	-1.439133	-0.002355	0.000000	1.439135	360.749953	2.809105	0.077534	0.000000	2.810174	775.174570	1
110.805336	1.497369	0.000000	-1.372270	-0.021232	0.000000	1.372435	215.473575	2.771788	0.075647	0.000000	2.772820	675.559654	2
112.302706	1.497369	0.000000	-1.057617	-0.016184	0.000000	1.057741	41.690102	2.344667	0.083709	0.000000	2.346161	543.448141	2
113.800075	1.497369	0.000000	-0.481304	-0.025792	0.000000	0.481994	17.468821	1.376611	0.093373	0.000000	1.379774	442.356810	2
115.297444	1.497369	0.000000	-0.223013	-0.062857	0.000000	0.231702	51.096062	0.996323	0.086359	0.000000	1.000058	368.797532	2
116.794814	1.497369	0.000000	-0.282399	-0.042177	0.000000	0.285531	42.606454	0.768460	0.104100	0.000000	0.775479	322.626937	2
118.292183	1.497369	0.000000	-0.209382	-0.004916	0.000000	0.209439	42.342913	0.903628	0.117107	0.000000	0.911185	380.799174	2
119.789553	1.497369	0.000000	-0.192458	0.053921	0.000000	0.199869	52.756756	0.796514	0.104813	0.000000	0.803380	319.058968	2
121.286922	1.497369	0.000000	0.029346	0.115215	0.000000	0.118894	19.284741	0.040387	0.111767	0.000000	0.118840	142.309493	1
122.784292	1.497369	0.000000	0.029352	0.080983	0.000000	0.086138	4.821542	0.040392	0.107199	0.000000	0.114556	258.615476	1
124.281661	1.497369	0.000000	-0.175047	-0.035276	0.000000	0.178566	34.242197	0.909359	0.092107	0.000000	0.914011	530.472235	2
125.779030	1.497369	0.000000	-0.822823	-0.056693	0.000000	0.824774	429.501682	2.081516	0.095489	0.000000	2.083706	795.965766	2
127.276400	1.497369	0.000000	-3.100468	0.011189	0.000000	3.100488	1111.916767	3.377879	0.111678	0.000000	3.379724	1269.134581	2
128.773769	1.497369	0.000000	-5.846178	0.047036	0.000000	5.846367	1372.221929	4.298120	0.091816	0.000000	4.299100	1499.942689	2
